baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000000215	0.0528004159126405	0.551499295288624	401.920754936165	0.00137215928392704	0.998905175635952	NA
ENSMUSG00000000216	1.76795772224435	19.5619171980927	269.243107715247	0.0726552199017904	0.942080483662502	NA
ENSMUSG00000000223	36.3933783217671	0.479296617168593	1.09270756536065	0.438632102826525	0.660928131782701	0.821873507039207
ENSMUSG00000000244	5139.41215481661	-0.5148567487858	0.326183788697099	-1.57842531304922	0.114467933738312	0.199667115515598
ENSMUSG00000000247	65.7641895851574	1.28511112540081	0.307746514985931	4.17587547810107	2.96842175735684e-05	0.000137652970190455
ENSMUSG00000000248	26.0844696793286	-17.1404197175515	256.465573963862	-0.0668332184028983	0.946714478058233	0.982055612210233
ENSMUSG00000000253	14.6168111774139	3.12450933030719	0.809366948711687	3.86043603001165	0.000113184870307073	0.000464160324876604
ENSMUSG00000000263	2.61248923769387	0.562646962360508	360.58615495327	0.00156036762541098	0.998755007267715	NA
ENSMUSG00000000266	40.396807620131	0.064137378933826	0.85954640639161	0.074617703543286	0.940518888000739	0.982055612210233
ENSMUSG00000000275	4137.44289299666	-2.66134237441769	0.191770175446225	-13.8777699307261	8.63901666470387e-44	1.25098769047208e-41
ENSMUSG00000000276	1360.22898460092	-2.08702383773776	0.19005376943414	-10.9812283331796	4.70482526866354e-28	2.89548389391465e-26
ENSMUSG00000000278	1318.68997499662	0.922257996167507	0.499882144094746	1.84495086904465	0.0650446858841051	0.123862979146002
ENSMUSG00000000282	3809.07246200879	-0.337275307423131	0.308110441120236	-1.09465718265456	0.273666853586274	0.407908245047891
ENSMUSG00000000290	15508.0731506829	0.179447740959706	0.13821858027522	1.29828956861219	0.194187849562977	0.308722670326526
ENSMUSG00000000295	425.735309323582	-0.197993295193817	0.26350931446251	-0.751371144498901	0.452429323611945	0.611745154523928
ENSMUSG00000000296	0.828371629906978	0.551187022206387	402.38978060806	0.00136978384832109	0.998907070957566	NA
ENSMUSG00000000301	32.5672305083679	-0.323154052552805	0.513001477075853	-0.6299281132577	0.528741618344395	0.691400483177312
ENSMUSG00000000303	43.3885628126452	-1.06503943667735	0.61024925010717	-1.74525316743988	0.0809408101089596	0.149077815284052
ENSMUSG00000000305	2.75891933029454	18.9264037926218	257.92928970485	0.0733782650829589	0.941505112912979	NA
ENSMUSG00000000308	19.1699567415285	-3.94023146293751	0.902684803939803	-4.36501361908411	1.2711483865728e-05	6.39172132985773e-05
ENSMUSG00000000317	5.44902583553474	2.21462726932861	1.41485849262584	1.56526414540472	0.117520986465075	NA
ENSMUSG00000000318	1.16513689014125	0.551057314290673	402.784603451887	0.00136811911271702	0.998908399223158	NA
ENSMUSG00000000320	8.45940959556364	0.661298009573551	1.10943172718125	0.596069134649432	0.55112904259524	0.715139733584426
ENSMUSG00000000325	147.433296014858	3.92211398009501	0.502431399292718	7.80626765289	5.89064140011598e-15	1.16541369238575e-13
ENSMUSG00000000326	1234.56242745656	2.44926839004775	0.220266643386626	11.1195610574073	1.00766527063913e-28	6.52785261039604e-27
ENSMUSG00000000339	607.47746526989	1.66119710910509	0.506624591459942	3.27895079928514	0.00104193800007163	0.00336608091811668
ENSMUSG00000000340	555.4574833261	-0.291524301574403	0.348133844113792	-0.837391441548884	0.402372574866181	0.556386150705668
ENSMUSG00000000346	11975.4032515066	-1.05659154599445	0.272291637969938	-3.88036721902971	0.000104298872701197	0.000430279668275565
ENSMUSG00000000355	1112.7206599145	-0.378588893044278	0.360151306954656	-1.05119400022597	0.293169498197295	0.431491014087443
ENSMUSG00000000359	0.210378473298004	-14.7709021512165	276.19367510476	-0.0534802331936597	0.957349279733815	NA
ENSMUSG00000000365	10.5463656358856	2.47441744450281	1.11292945798029	2.22333718166944	0.0261930721184597	0.0567105187517651
ENSMUSG00000000374	4364.2131612912	-1.08678532692729	0.211999698718051	-5.12635316700452	2.95408243227957e-07	1.99079970563322e-06
ENSMUSG00000000378	5673.34939061011	0.213453452155636	0.235696482453186	0.905628501257043	0.365132517956492	0.515097280864298
ENSMUSG00000000381	2.44569924905762	1.34949358227357	2.68786922486892	0.502068169756056	0.615619569457021	NA
ENSMUSG00000000384	3039.02326949129	-0.36141594914816	0.142452965226776	-2.53708968832491	0.0111778313235794	0.0271443615231004
ENSMUSG00000000385	3.41942079915465	0.560468832988494	368.994988756334	0.00151890635392504	0.998788088536893	NA
ENSMUSG00000000386	171.507697286862	-5.96706432995878	0.786405151898659	-7.58777370106514	3.25448651494334e-14	5.90329596057932e-13
ENSMUSG00000000392	18.6126923772197	2.65847674867155	1.47402556152384	1.80354860734113	0.0713020989093899	0.133799168943331
ENSMUSG00000000394	0.748746597027822	0.550433899022867	404.874331844269	0.00135951789414644	0.998915261996277	NA
ENSMUSG00000000399	1815.95635877022	-0.104541075219551	0.200070563179694	-0.522521022373775	0.601307613335427	0.764400667731707
ENSMUSG00000000402	1.48819652927319	-16.331557403552	273.881886557374	-0.0596299288311306	0.952450381014127	NA
ENSMUSG00000000409	22959.0400383045	0.659107483686153	0.181490076574436	3.63164474954546	0.000281620623498848	0.00104768708638431
ENSMUSG00000000411	28.1765099930825	0.953521032700547	0.852017057461174	1.11913373605669	0.263083089412449	0.395375439292202
ENSMUSG00000000416	1.03751670979031	0.559081908089288	374.254574389135	0.00149385457479533	0.998808076942002	NA
ENSMUSG00000000420	3855.36545061267	-1.14978542930812	0.260901166091306	-4.40697696577461	1.04823330519964e-05	5.35363257711918e-05
ENSMUSG00000000435	0.298177319540097	0.550255490891679	405.554649873921	0.00135679739108587	0.998917432641665	NA
ENSMUSG00000000439	662.673391846537	0.225792949857846	0.210529369038678	1.07250095741447	0.283495084154007	0.419777561808218
ENSMUSG00000000440	33.2829503367182	-5.16881824513291	0.813441636176904	-6.35425827159015	2.09434701193205e-10	2.32088666942849e-09
ENSMUSG00000000441	4860.78107310458	-0.175300559882953	0.188344011472391	-0.930746661454912	0.351984626467907	0.500734672112191
ENSMUSG00000000486	14219.442943427	-0.188486432640995	0.20683391103923	-0.911293664051274	0.362140663917082	0.51184448167808
ENSMUSG00000000489	2028.80482144723	7.36491255309629	0.389302621739146	18.9182197648573	8.07357396014025e-80	4.63746088270456e-77
ENSMUSG00000000530	689.836724237273	-1.46168488827655	0.340609113467251	-4.29138514057138	1.77562040301389e-05	8.63604030051802e-05
ENSMUSG00000000531	357.061214182076	0.607340361969507	0.282877820657506	2.14700594255795	0.0317928085220362	0.0669747770723383
ENSMUSG00000000532	1500.88228078378	-0.663405287386871	0.20113349137637	-3.29833327531453	0.000972606198750547	0.00317003026609976
ENSMUSG00000000538	1460.4684024847	0.685842544397054	0.321530878964462	2.13305343053181	0.0329203433926387	0.0690629848237096
ENSMUSG00000000544	1.02094076176113	18.8488532885092	284.357122717073	0.066285848964871	0.947150249335842	NA
ENSMUSG00000000552	85.5821644136328	0.0508399052571025	0.701435352176898	0.0724798159934787	0.942220067720449	0.982055612210233
ENSMUSG00000000555	545.252835155087	1.64660547777395	0.436223275538658	3.7746850526045	0.000160209943235668	0.000632471418519365
ENSMUSG00000000560	0.342479733454765	0.402596574354581	667.072570644627	0.000603527400273003	0.999518454834534	NA
ENSMUSG00000000561	1201.9074229296	0.491627723477462	0.42241972030848	1.16383705552014	0.244490052061864	0.372770534164753
ENSMUSG00000000562	48.2208777691944	-21.0823794905334	274.161493529205	-0.0768976679370459	0.938704952772243	0.982055612210233
ENSMUSG00000000563	4531.73873870446	-0.206788686746111	0.3257407016013	-0.634826061740407	0.525541863814166	0.688170637243406
ENSMUSG00000000567	1.52294919842952	18.9435721592092	261.397021408406	0.0724704973956526	0.942227483384248	NA
ENSMUSG00000000568	5498.50155317702	-0.279246109994503	0.322780301865017	-0.865127482628355	0.386968821967915	0.539502163442647
ENSMUSG00000000579	34.3613369853607	-2.27122504379871	0.759875259861164	-2.98894458573856	0.00279942898282693	0.00813349523386844
ENSMUSG00000000581	1089.98256797225	0.183391795547358	0.297484808056339	0.616474490733073	0.537581402908626	0.700567400357063
ENSMUSG00000000594	5944.46505159959	-3.78075031171375	0.317754168715175	-11.8983499949066	1.20710215871377e-32	9.67478344137473e-31
ENSMUSG00000000600	1928.87731429581	0.243888976425737	0.360187630955053	0.67711646782277	0.498332061244176	0.660101320574958
ENSMUSG00000000605	2734.45779064057	-0.459558844411644	0.17087906365338	-2.68938063321694	0.00715847434056601	0.018502299360527
ENSMUSG00000000606	0.147893757221842	0.379684529880806	683.397173138809	0.000555583992448979	0.999556708133001	NA
ENSMUSG00000000617	45.3077096543283	0.649487790234599	0.972838879247088	0.66762112831804	0.504375467414281	0.666671631087128
ENSMUSG00000000627	1876.44998291885	-3.57568836693533	0.265629595090504	-13.4611821612612	2.64647934390747e-41	3.35324500398628e-39
ENSMUSG00000000628	951.392439384215	-2.60276901960508	0.96830011674443	-2.68797759557851	0.00718862197243208	0.0185635147353439
ENSMUSG00000000631	3551.3197540368	-0.363268394806884	0.173791109431612	-2.09025879399103	0.0365945586430748	0.0756565608323293
ENSMUSG00000000632	1.732231542639	1.89699656550706	2.21681606639283	0.855730249462613	0.392147004214514	NA
ENSMUSG00000000673	101.085748286587	2.53314935615219	0.619423693767758	4.08952608955567	4.32255448836545e-05	0.000193873656802482
ENSMUSG00000000682	13005.7729993014	0.157042122673302	0.301602199404341	0.520692896084502	0.602580723929735	0.765531630400855
ENSMUSG00000000686	184.355273140173	2.5094174713911	0.47872075067632	5.24192332971963	1.58911403265868e-07	1.12273936083536e-06
ENSMUSG00000000690	2.48674936046577	19.3048737372685	255.580921719838	0.0755333129224336	0.939790393353183	NA
ENSMUSG00000000693	24.7762761097234	1.39941693584543	1.16399906098374	1.20224919654379	0.229266993749063	0.354293680950932
ENSMUSG00000000701	0	NA	NA	NA	NA	NA
ENSMUSG00000000706	1.10312965611598	-14.7991765693348	277.663277573801	-0.0532990055388268	0.957493672542334	NA
ENSMUSG00000000708	1999.45776068789	-0.598522279675323	0.215338391658597	-2.77944993953626	0.00544510455876072	0.0145993530039777
ENSMUSG00000000711	1741.59109654038	-2.02086175166074	0.319798153654526	-6.31917892135127	2.6295668442848e-10	2.86426648929935e-09
ENSMUSG00000000724	19.2156843255382	-16.8491507930103	252.738240445953	-0.0666664085469624	0.94684727689184	0.982055612210233
ENSMUSG00000000730	2.23814885770889	-19.4645214051309	281.194610328823	-0.0692208196393576	0.944813851178516	NA
ENSMUSG00000000731	32.3851573706548	-6.01771431406456	0.993481442933785	-6.05719850820166	1.3851261787969e-09	1.37570572409384e-08
ENSMUSG00000000732	797.112690105856	-6.57524251164081	0.367648564348665	-17.8845863937744	1.55502784004263e-71	7.65606849703275e-69
ENSMUSG00000000738	2317.34848041111	0.565186215956834	0.207876479099927	2.71885601682308	0.00655081166899872	0.0171451377096273
ENSMUSG00000000739	2.88071595905001	-19.5803472717714	288.202955090752	-0.0679394396410881	0.945833842973361	NA
ENSMUSG00000000740	3150.23724667092	0.0884177303175139	0.314727808908054	0.280933962029852	0.778761051253755	0.928050514191197
ENSMUSG00000000743	3603.53015776759	-0.426925865771886	0.310881198591521	-1.3732765690113	0.169666383898937	0.277049480630484
ENSMUSG00000000751	6495.57944111745	0.297377277607775	0.257935922333962	1.15291144760653	0.248946732880284	0.378427143700869
ENSMUSG00000000753	326.137814666984	-2.68359333610249	0.935117466422569	-2.86979276129765	0.00410740902876762	0.0114288506997777
ENSMUSG00000000759	2785.73745572653	0.270767015360422	0.283188996259075	0.956135368736964	0.33900384778675	0.485474470627547
ENSMUSG00000000766	67.8936239035461	2.3767763086414	0.954062025161273	2.49121780970124	0.012730604997714	0.0304601201500427
ENSMUSG00000000776	605.687528027485	0.330701387369179	0.221060164635584	1.49597910557218	0.134659100181641	0.2285252722405
ENSMUSG00000000782	23703.9855767489	-0.583168621636563	0.442272937999511	-1.31857179477079	0.187312308296549	0.299950348161522
ENSMUSG00000000787	12840.2301795291	-1.1705778615255	0.348299616165447	-3.36083592170673	0.000777069728130888	0.00259103435664695
ENSMUSG00000000791	2397.94066075118	-2.6846521589587	0.298343898857085	-8.99851536848328	2.28790498521249e-19	7.06544421239814e-18
ENSMUSG00000000792	9.63101277986321	0.566731074801659	343.892608777429	0.00164798852995545	0.998685095990752	0.999546711977784
ENSMUSG00000000794	0.641555788229843	-14.689265972305	264.401854216789	-0.05555659212685	0.955695045527577	NA
ENSMUSG00000000804	2031.12529604576	0.161079780167306	0.505494329175938	0.318657937132351	0.749985914327819	0.902307985456747
ENSMUSG00000000805	1.79272352826062	19.4746055835865	261.801274878983	0.0743869776516123	0.940702470423237	NA
ENSMUSG00000000811	114.329388074265	1.82632306169497	0.304805268767607	5.99176998835744	2.07569367193926e-09	2.0042123430855e-08
ENSMUSG00000000817	440.418416322816	1.22726059396808	0.401043487633398	3.06016836530692	0.00221212597064159	0.00658138030491986
ENSMUSG00000000823	2773.57806491077	-1.74314934104718	0.210472861522437	-8.28206224991794	1.21060277901746e-16	2.86553668791606e-15
ENSMUSG00000000826	6816.49000472098	-0.514854631150451	0.157753806507151	-3.26365900481211	0.00109983450054021	0.00353193218660249
ENSMUSG00000000827	1575.55441455667	0.702420883404356	0.21309932573145	3.29621354264422	0.000979974961309179	0.00319223601763323
ENSMUSG00000000838	2719.58448742053	-0.0252923119984039	0.238778060429005	-0.105923936030647	0.915642702695256	0.982055612210233
ENSMUSG00000000861	15.0341802190254	20.0774546332065	250.598814932753	0.0801179153165358	0.936143474187833	0.982055612210233
ENSMUSG00000000869	74.9913963613858	-4.90250882149659	0.508059010766621	-9.64948700368308	4.94022403588614e-22	1.93917860105672e-20
ENSMUSG00000000876	749.706603481387	-0.0984154320977651	0.236931522408595	-0.4153750041248	0.677867402004799	0.837468531068733
ENSMUSG00000000881	380.670357999238	-0.0632427263564599	0.280419495769774	-0.225528992493384	0.821567773517275	0.964191905031697
ENSMUSG00000000884	197.664081883232	0.180734706345909	0.268312554831899	0.673597649797421	0.500567147751993	0.662450893945345
ENSMUSG00000000889	0.258523737998113	0.378006614144414	684.411305031234	0.000552309132484541	0.999559321092805	NA
ENSMUSG00000000901	375.757401863818	4.73116664598574	0.563704649232372	8.39298851345013	4.73937923666501e-17	1.17509328066491e-15
ENSMUSG00000000902	2495.42738470552	1.11009688898122	0.173143262405744	6.41143567215348	1.44155584726887e-10	1.63104992515674e-09
ENSMUSG00000000903	11.0345095863457	-0.0608955450177687	0.886003295691883	-0.0687306077910412	0.945204054310209	0.982055612210233
ENSMUSG00000000915	2997.31993298263	-0.116155409522841	0.305613171877804	-0.380073309043383	0.703890998038	0.861415150052346
ENSMUSG00000000916	772.534771323658	1.44316688398648	0.388629724547908	3.71347530265554	0.000204432423601228	0.000786334715066153
ENSMUSG00000000934	173.555984746856	1.59243378383434	0.301374859601913	5.28389722333771	1.26464218027659e-07	9.09528967050346e-07
ENSMUSG00000000938	1.84226510844256	4.21934104465451	2.68863024177519	1.56932737685367	0.116571676367958	NA
ENSMUSG00000000942	5.7683493481673	2.64916050546046	1.14126650840004	2.32124616464419	0.0202735619389077	NA
ENSMUSG00000000948	4.69449813568604	-18.3780618086123	265.055091343176	-0.069336762087764	0.94472156422296	NA
ENSMUSG00000000957	51.6644030904942	2.17724459814158	0.884669569993034	2.46108227522591	0.0138518596724753	0.0327338516012197
ENSMUSG00000000958	36.4645727634451	0.140195087961724	0.53206571557297	0.263492053440712	0.792171347654345	0.939418943140849
ENSMUSG00000000959	2828.53164432116	0.56590592876328	0.169869412327084	3.33141747540533	0.000864049147721783	0.00285017130810524
ENSMUSG00000000976	2124.47426548418	1.21572131772751	0.286149961335329	4.24854615410151	2.15162321337768e-05	0.000102962430471881
ENSMUSG00000000982	71.6647255200101	7.24262245665046	1.52160999911508	4.7598415236904	1.93745025477865e-06	1.13288574110437e-05
ENSMUSG00000000983	4.87383697190147	21.0187640317763	273.60618008978	0.0768212327107497	0.938765759389934	NA
ENSMUSG00000001014	0	NA	NA	NA	NA	NA
ENSMUSG00000001016	1813.60987760613	0.315738339843809	0.201772927621692	1.56482013501728	0.117625089191554	0.203956081399564
ENSMUSG00000001017	6671.15561275842	-0.368309866092266	0.284387848697061	-1.29509705769673	0.195286749794941	0.310054406320705
ENSMUSG00000001018	1177.27066739099	0.21101364617437	0.136506472687082	1.54581421686928	0.122149442526737	0.210466872674806
ENSMUSG00000001020	759.106617601193	2.15295367993942	0.594956894320461	3.61867170628966	0.00029611899870504	0.00109745003513855
ENSMUSG00000001021	14.9364479569756	-5.03372037269494	1.14018725291534	-4.41481902189684	1.01094529218577e-05	5.17546324270506e-05
ENSMUSG00000001023	0.200535339164742	-19.2041555193691	503.134477817419	-0.0381690310762961	0.969552912515951	NA
ENSMUSG00000001025	1377.11139038272	-4.43693745658101	0.530793760826834	-8.35906105917571	6.32193861606312e-17	1.54963934896159e-15
ENSMUSG00000001027	17.9655227551658	-17.5326172821819	242.722135882547	-0.0722332852684929	0.942416256536031	0.982055612210233
ENSMUSG00000001029	1207.91534515963	-1.09931436476284	0.298449373473218	-3.68341991128855	0.000230125608234578	0.000874233792129245
ENSMUSG00000001034	1259.46061791552	-0.514779121148723	0.180947161003787	-2.84491405277117	0.00444234078360558	0.0122434463373629
ENSMUSG00000001036	32.5311293105713	-0.242977260629685	0.663465821613835	-0.366224231473837	0.714197762207128	0.8706179851693
ENSMUSG00000001039	46.4371779181122	1.6730869953334	1.16308361827447	1.43849244288692	0.150294380155731	0.250422815591138
ENSMUSG00000001052	4491.89345596644	-0.140226450937409	0.231838183570997	-0.604846228423225	0.545281174137068	0.708744772592609
ENSMUSG00000001053	303.710234987596	1.75836544979623	0.377806303857302	4.65414534337776	3.25327270651885e-06	1.83024470384371e-05
ENSMUSG00000001054	1792.54235250389	0.270463691268979	0.223312372178849	1.21114512657797	0.225839788941283	0.349781704389375
ENSMUSG00000001056	1518.28015191843	1.54155623242946	0.288419290129548	5.34484441639478	9.04947497669623e-08	6.71000657480333e-07
ENSMUSG00000001062	1090.84901233361	0.776102159596076	0.289253032860465	2.68312540034962	0.0072937635524863	0.0187984046569614
ENSMUSG00000001065	992.054633985808	0.741189014910422	0.405465123950405	1.82799696232587	0.0675500075432384	0.127788091995289
ENSMUSG00000001076	0.552586917788131	0.557556741782926	379.894050330143	0.00146766379020253	0.998828974141754	NA
ENSMUSG00000001082	2100.71705610551	0.567630857382637	0.234285364666494	2.42281825068613	0.0154006295483637	0.0359306320575958
ENSMUSG00000001089	447.502238898872	0.246223518607157	0.546613501632187	0.450452683426102	0.652384064669594	0.814157169929494
ENSMUSG00000001095	1.16455009320805	3.37106506552565	2.76405556069869	1.21960828626525	0.222613403696021	NA
ENSMUSG00000001098	1813.52660366684	0.289314267420418	0.265181005428362	1.09100675198464	0.275269911583213	0.409931994730475
ENSMUSG00000001100	1073.72141390225	1.01310923404071	0.14444674196901	7.01372159891339	2.32060942782314e-12	3.41200867408263e-11
ENSMUSG00000001103	1.35855102332581	-17.1712224248396	472.139868827374	-0.0363689312395642	0.970988187062092	NA
ENSMUSG00000001105	948.799681850376	1.02474576033063	0.24567387334868	4.17116295828587	3.03049038868881e-05	0.000140304702788516
ENSMUSG00000001119	44.529862160126	-2.86339531046578	0.736921298500249	-3.88561887991735	0.000102069529577377	0.000421789480498169
ENSMUSG00000001120	805.530805349611	4.73871251663835	0.677219626468	6.99730535181449	2.60932197466724e-12	3.7976213063738e-11
ENSMUSG00000001123	3075.95726783568	-0.662938523166174	0.336685763503623	-1.96901263738477	0.0489516399044637	0.0971366488753707
ENSMUSG00000001127	5304.14755627458	-0.0903670106302082	0.196997990795387	-0.458720468494871	0.646434913456268	0.808548045922799
ENSMUSG00000001128	331.296743943625	0.983358155508848	0.358891429526722	2.73998784759398	0.00614414560937189	0.0161988857314407
ENSMUSG00000001131	621.682640297223	-1.86380628132779	0.638709529719383	-2.91808121627158	0.00352192604837375	0.00996548927185164
ENSMUSG00000001134	122.189321891764	0.533690788118895	0.427205579885251	1.24925987217266	0.211570039755553	0.331163132443245
ENSMUSG00000001138	1537.75004220785	0.645643106543091	0.227986179141788	2.83193967710453	0.00462665761679578	0.0126629054139296
ENSMUSG00000001143	682.818063066741	0.956947841065231	0.317583102804638	3.01322026459922	0.00258491227527289	0.00756379832356977
ENSMUSG00000001150	3584.80346475533	-0.560996100741239	0.157978631248031	-3.551088500447	0.000383641390931335	0.00138738897135966
ENSMUSG00000001151	5820.84028004088	-1.28858639461141	0.337451750199363	-3.81857967502058	0.000134222234904562	0.000539267323822665
ENSMUSG00000001155	3.12339601724611	-19.5818590574919	262.056622150976	-0.074723771132982	0.940434493915678	NA
ENSMUSG00000001156	4531.87591202579	-0.236588929443805	0.21033402525931	-1.12482480736118	0.260663280046966	0.392910220588639
ENSMUSG00000001157	1237.01736312682	-0.0143365565801096	0.16961730401646	-0.0845229598668683	0.932640648822745	0.982055612210233
ENSMUSG00000001158	769.281145945982	0.821353402976162	0.295669108002583	2.77794798558728	0.00547033742823692	0.0146533273066032
ENSMUSG00000001166	375.455756772251	-1.90723918107805	0.427529019169093	-4.46107537866034	8.15493975659518e-06	4.25385979897017e-05
ENSMUSG00000001168	0.822657156686486	0.551037442132764	402.851874944655	0.00136784132432912	0.998908620866016	NA
ENSMUSG00000001173	780.953051739252	0.686865294800928	0.347608861222194	1.97597176431552	0.0481579752331061	0.0958044596186659
ENSMUSG00000001175	18019.0488568609	0.837830466776644	0.204181814201047	4.1033549929754	4.0720171030013e-05	0.000183352492079745
ENSMUSG00000001211	6608.33189973923	0.555869133782292	0.175623675627716	3.16511502105567	0.00155021656043124	0.00479937688993013
ENSMUSG00000001225	2.46427319950787	-14.6183734341136	262.61743213399	-0.0556641397158095	0.955609367549435	NA
ENSMUSG00000001227	56.3308323376352	-1.51436947835052	1.03394858681855	-1.46464678965346	0.143017309312531	0.240178761726297
ENSMUSG00000001228	3009.69493527635	-0.139674095911062	0.257374151890322	-0.542688902071963	0.587344016609756	0.750991473934801
ENSMUSG00000001229	2934.65626366079	0.790690199915848	0.221557816152438	3.56877592335462	0.00035865300333382	0.00130496379929231
ENSMUSG00000001240	1.50190085852931	0.561493741348707	365.050134549003	0.00153812774796645	0.998772752101266	NA
ENSMUSG00000001247	160.71352358479	-1.76405196827864	0.552431663247732	-3.19324920282054	0.00140681481851205	0.00439409696440089
ENSMUSG00000001248	14465.1263281579	0.660202322595433	0.293636069289592	2.24836929670355	0.0245526513105117	0.0537395258964483
ENSMUSG00000001249	99.4144763366101	5.27655423360325	0.676675251952087	7.79776446438869	6.30134809816826e-15	1.23672927594118e-13
ENSMUSG00000001260	0.538360063251288	0.402095018623002	667.480721399188	0.00060240693960437	0.99951934883264	NA
ENSMUSG00000001270	4809.62250004513	1.013274987525	0.707351651673354	1.43249115928116	0.152003306431069	0.252707167747257
ENSMUSG00000001280	5467.58542358309	-1.77932159055523	0.39309120411749	-4.52648538536979	5.99727447583145e-06	3.20251111767981e-05
ENSMUSG00000001281	17018.3094120048	-1.5137763046746	0.340570860948907	-4.44482038321447	8.79653288406593e-06	4.55064108850868e-05
ENSMUSG00000001285	936.41527488447	0.454513045031124	0.18054483780936	2.51745245417125	0.0118206922501519	0.0285246000356558
ENSMUSG00000001288	2162.32704520014	4.27154675128933	0.320100294893083	13.3444011750007	1.27692540851557e-40	1.54957596053101e-38
